mean	delta	phaseL	phaseR	time	x	dx	dy	power_L	power_R
 375.000	   3.571	   0.257	   0.257	  10.450	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   3.571	   0.257	   0.257	  10.450	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   3.571	   0.257	   0.257	  10.450	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   3.571	   0.257	   0.257	  10.450	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   3.571	   0.257	   0.257	   0.610	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   3.571	   0.257	   0.257	   5.200	   6.217	   1.062	  -0.089	 -42.885	 -94.572
 387.857	   3.571	   0.257	   0.257	   5.330	   7.167	   1.293	  -0.064	 -30.792	 -44.393
 390.000	   3.571	   0.257	   0.257	   5.290	   7.517	   1.408	  -0.089	 -11.434	  -9.129
 375.000	   4.286	   0.257	   0.257	   5.290	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   4.286	   0.257	   0.257	   5.290	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   4.286	   0.257	   0.257	   5.290	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   4.286	   0.257	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   4.286	   0.257	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   4.286	   0.257	   0.257	   5.080	   6.169	   1.098	  -0.123	 -39.930	 -67.988
 387.857	   4.286	   0.257	   0.257	   5.290	   7.164	   1.306	  -0.086	 -25.242	 -38.979
 390.000	   4.286	   0.257	   0.257	   5.230	   7.402	   1.397	  -0.112	 -10.806	  -8.775
 375.000	   5.000	   0.257	   0.257	   5.230	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   5.000	   0.257	   0.257	   5.230	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   5.000	   0.257	   0.257	   5.230	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   5.000	   0.257	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   5.000	   0.257	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   5.000	   0.257	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   5.000	   0.257	   0.257	   5.240	   7.140	   1.318	  -0.105	 -19.548	 -32.425
 390.000	   5.000	   0.257	   0.257	   5.220	   7.396	   1.399	  -0.117	 -10.517	  -3.395
 375.000	   0.000	   0.386	   0.257	   5.220	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   0.000	   0.386	   0.257	   5.220	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   0.000	   0.386	   0.257	   5.220	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   0.000	   0.386	   0.257	   5.220	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   0.000	   0.386	   0.257	   5.220	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   0.000	   0.386	   0.257	   8.400	   7.213	   0.415	  -0.197	 -56.205	 -99.421
 387.857	   0.000	   0.386	   0.257	   7.810	   9.628	   1.082	  -0.100	 -31.991	 -74.571
 390.000	   0.000	   0.386	   0.257	   7.890	  10.964	   1.351	  -0.104	  -9.769	 -30.006
 375.000	   0.714	   0.386	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   0.714	   0.386	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   0.714	   0.386	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   0.714	   0.386	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   0.714	   0.386	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   0.714	   0.386	   0.257	  10.620	   8.145	   0.370	   0.004	 -46.127	 -75.395
 387.857	   0.714	   0.386	   0.257	  10.620	9999.000	9999.000	9999.000	9999.000	9999.000
 390.000	   0.714	   0.386	   0.257	   7.940	  11.047	   1.357	  -0.097	 -11.061	 -27.112
 375.000	   1.429	   0.386	   0.257	   7.940	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   1.429	   0.386	   0.257	   7.940	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   1.429	   0.386	   0.257	   7.940	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   1.429	   0.386	   0.257	   7.940	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   1.429	   0.386	   0.257	   7.940	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   1.429	   0.386	   0.257	   7.940	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   1.429	   0.386	   0.257	   8.010	   9.943	   1.105	  -0.076	 -33.618	 -69.966
 390.000	   1.429	   0.386	   0.257	   7.950	  11.044	   1.350	  -0.101	 -11.440	 -27.669
 375.000	   2.143	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   2.143	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   2.143	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   2.143	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   2.143	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   2.143	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   2.143	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 390.000	   2.143	   0.386	   0.257	   7.950	  11.029	   1.346	  -0.102	 -12.062	 -27.300
 375.000	   2.857	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   2.857	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   2.857	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   2.857	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   2.857	   0.386	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   2.857	   0.386	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   2.857	   0.386	   0.257	  12.990	  13.423	   0.414	  -0.013	 -42.978	-125.145
 390.000	   2.857	   0.386	   0.257	   7.950	  11.016	   1.341	  -0.108	 -12.401	 -27.058
 375.000	   3.571	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   3.571	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   3.571	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   3.571	   0.386	   0.257	   7.950	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   3.571	   0.386	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   3.571	   0.386	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   3.571	   0.386	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 390.000	   3.571	   0.386	   0.257	   7.920	  10.947	   1.331	  -0.115	 -12.660	 -27.452
 375.000	   4.286	   0.386	   0.257	   7.920	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   4.286	   0.386	   0.257	   7.920	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   4.286	   0.386	   0.257	   7.920	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   4.286	   0.386	   0.257	   7.920	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   4.286	   0.386	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   4.286	   0.386	   0.257	   0.650	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   4.286	   0.386	   0.257	  13.170	  13.035	   0.099	  -0.009	 -27.589	 -44.699
 390.000	   4.286	   0.386	   0.257	   7.970	  11.076	   1.350	  -0.109	 -13.048	 -21.602
 375.000	   5.000	   0.386	   0.257	   7.970	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   5.000	   0.386	   0.257	   7.970	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   5.000	   0.386	   0.257	   7.970	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   5.000	   0.386	   0.257	   7.970	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   5.000	   0.386	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   5.000	   0.386	   0.257	   0.620	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   5.000	   0.386	   0.257	  13.310	  14.460	   0.430	  -0.110	 -15.685	-139.295
 390.000	   5.000	   0.386	   0.257	   7.960	  11.078	   1.354	  -0.113	 -12.916	 -18.783
 375.000	   0.000	   0.514	   0.257	   7.960	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   0.000	   0.514	   0.257	   7.960	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   0.000	   0.514	   0.257	   7.960	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   0.000	   0.514	   0.257	   7.960	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   0.000	   0.514	   0.257	   7.960	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   0.000	   0.514	   0.257	   8.400	   7.213	   0.415	  -0.197	 -56.205	 -99.421
 387.857	   0.000	   0.514	   0.257	   7.810	   9.628	   1.082	  -0.100	 -31.991	 -74.571
 390.000	   0.000	   0.514	   0.257	   7.890	  10.964	   1.351	  -0.104	  -9.769	 -30.006
 375.000	   0.714	   0.514	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   0.714	   0.514	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   0.714	   0.514	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   0.714	   0.514	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   0.714	   0.514	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   0.714	   0.514	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   0.714	   0.514	   0.257	   7.790	   9.570	   1.075	  -0.084	 -32.915	 -79.828
 390.000	   0.714	   0.514	   0.257	   7.790	  10.792	   1.346	  -0.099	 -13.384	 -30.557
 375.000	   1.429	   0.514	   0.257	   7.790	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   1.429	   0.514	   0.257	   7.790	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   1.429	   0.514	   0.257	   7.790	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   1.429	   0.514	   0.257	   7.790	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   1.429	   0.514	   0.257	   7.790	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   1.429	   0.514	   0.257	   7.790	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   1.429	   0.514	   0.257	   7.790	9999.000	9999.000	9999.000	9999.000	9999.000
 390.000	   1.429	   0.514	   0.257	   7.620	  10.431	   1.309	  -0.085	 -15.686	 -40.936
 375.000	   2.143	   0.514	   0.257	   7.620	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   2.143	   0.514	   0.257	   7.620	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   2.143	   0.514	   0.257	   7.620	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   2.143	   0.514	   0.257	   7.620	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   2.143	   0.514	   0.257	   7.620	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   2.143	   0.514	   0.257	   8.660	   8.404	   0.731	  -0.117	 -51.621	-169.466
 387.857	   2.143	   0.514	   0.257	   7.680	   8.952	   0.917	  -0.118	 -46.827	-112.963
 390.000	   2.143	   0.514	   0.257	   7.390	   9.907	   1.246	  -0.046	 -20.132	 -60.807
 375.000	   2.857	   0.514	   0.257	   7.390	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   2.857	   0.514	   0.257	   7.390	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   2.857	   0.514	   0.257	   7.390	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   2.857	   0.514	   0.257	   7.390	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   2.857	   0.514	   0.257	   7.390	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   2.857	   0.514	   0.257	   1.150	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   2.857	   0.514	   0.257	   3.940	   5.271	   1.307	  -0.048	 -65.932	 -36.144
 390.000	   2.857	   0.514	   0.257	   3.940	9999.000	9999.000	9999.000	9999.000	9999.000
 375.000	   3.571	   0.514	   0.257	   3.940	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   3.571	   0.514	   0.257	   3.940	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   3.571	   0.514	   0.257	   3.940	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   3.571	   0.514	   0.257	   3.940	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   3.571	   0.514	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   3.571	   0.514	   0.257	   0.640	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   3.571	   0.514	   0.257	   3.880	   5.171	   1.304	  -0.066	 -55.184	 -41.014
 390.000	   3.571	   0.514	   0.257	   3.880	9999.000	9999.000	9999.000	9999.000	9999.000
 375.000	   4.286	   0.514	   0.257	   3.880	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   4.286	   0.514	   0.257	   3.880	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   4.286	   0.514	   0.257	   3.880	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   4.286	   0.514	   0.257	   3.880	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   4.286	   0.514	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   4.286	   0.514	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   4.286	   0.514	   0.257	   3.770	   4.968	   1.290	  -0.091	 -42.451	 -48.109
 390.000	   4.286	   0.514	   0.257	   3.900	   5.445	   1.386	  -0.084	 -25.559	 -20.218
 375.000	   5.000	   0.514	   0.257	   3.900	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   5.000	   0.514	   0.257	   3.900	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   5.000	   0.514	   0.257	   3.900	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   5.000	   0.514	   0.257	   3.900	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   5.000	   0.514	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   5.000	   0.514	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   5.000	   0.514	   0.257	   3.550	   4.606	   1.276	  -0.061	 -20.536	 -92.756
 390.000	   5.000	   0.514	   0.257	   3.870	   5.361	   1.373	  -0.102	 -24.229	 -23.740
 375.000	   0.000	   0.643	   0.257	   3.870	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   0.000	   0.643	   0.257	   3.870	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   0.000	   0.643	   0.257	   3.870	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   0.000	   0.643	   0.257	   3.870	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   0.000	   0.643	   0.257	   3.870	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   0.000	   0.643	   0.257	   8.400	   7.213	   0.415	  -0.197	 -56.205	 -99.421
 387.857	   0.000	   0.643	   0.257	   7.810	   9.628	   1.082	  -0.100	 -31.991	 -74.571
 390.000	   0.000	   0.643	   0.257	   7.890	  10.964	   1.351	  -0.104	  -9.769	 -30.006
 375.000	   0.714	   0.643	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   0.714	   0.643	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   0.714	   0.643	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   0.714	   0.643	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   0.714	   0.643	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   0.714	   0.643	   0.257	   8.530	   7.481	   0.484	  -0.139	 -74.610	 -73.662
 387.857	   0.714	   0.643	   0.257	   8.530	9999.000	9999.000	9999.000	9999.000	9999.000
 390.000	   0.714	   0.643	   0.257	   7.630	  10.503	   1.327	  -0.087	 -13.166	 -36.759
 375.000	   1.429	   0.643	   0.257	   7.630	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   1.429	   0.643	   0.257	   7.630	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   1.429	   0.643	   0.257	   7.630	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   1.429	   0.643	   0.257	   7.630	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   1.429	   0.643	   0.257	   7.630	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   1.429	   0.643	   0.257	   1.180	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   1.429	   0.643	   0.257	   1.180	9999.000	9999.000	9999.000	9999.000	9999.000
 390.000	   1.429	   0.643	   0.257	   7.810	   9.928	   1.062	  -0.109	 -12.268	 -93.126
 375.000	   2.143	   0.643	   0.257	   7.810	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   2.143	   0.643	   0.257	   7.810	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   2.143	   0.643	   0.257	   7.810	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   2.143	   0.643	   0.257	   7.810	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   2.143	   0.643	   0.257	   7.810	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   2.143	   0.643	   0.257	   1.160	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   2.143	   0.643	   0.257	   3.910	   5.170	   1.287	  -0.063	 -75.413	 -36.418
 390.000	   2.143	   0.643	   0.257	   3.950	   5.539	   1.392	  -0.084	 -28.544	 -15.995
 375.000	   2.857	   0.643	   0.257	   3.950	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   2.857	   0.643	   0.257	   3.950	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   2.857	   0.643	   0.257	   3.950	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   2.857	   0.643	   0.257	   3.950	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   2.857	   0.643	   0.257	   3.950	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   2.857	   0.643	   0.257	   0.700	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   2.857	   0.643	   0.257	   3.800	   4.932	   1.262	  -0.092	 -66.790	 -44.353
 390.000	   2.857	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 375.000	   3.571	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   3.571	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   3.571	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   3.571	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   3.571	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   3.571	   0.643	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   3.571	   0.643	   0.257	   3.620	   4.534	   1.217	  -0.088	 -56.407	 -91.187
 390.000	   3.571	   0.643	   0.257	   3.800	   5.159	   1.338	  -0.122	 -31.460	 -26.727
 375.000	   4.286	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   4.286	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   4.286	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   4.286	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   4.286	   0.643	   0.257	   3.800	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   4.286	   0.643	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   4.286	   0.643	   0.257	   3.740	   4.578	   1.173	  -0.095	 -41.665	-103.935
 390.000	   4.286	   0.643	   0.257	   3.530	   4.642	   1.297	  -0.058	 -31.353	 -54.580
 375.000	   5.000	   0.643	   0.257	   3.530	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   5.000	   0.643	   0.257	   3.530	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   5.000	   0.643	   0.257	   3.530	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   5.000	   0.643	   0.257	   3.530	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   5.000	   0.643	   0.257	   3.530	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   5.000	   0.643	   0.257	   0.600	9999.000	9999.000	9999.000	9999.000	9999.000
 387.857	   5.000	   0.643	   0.257	   0.680	9999.000	9999.000	9999.000	9999.000	9999.000
 390.000	   5.000	   0.643	   0.257	   3.690	   4.736	   1.250	  -0.091	 -29.752	 -67.107
 375.000	   0.000	   0.771	   0.257	   3.690	9999.000	9999.000	9999.000	9999.000	9999.000
 377.143	   0.000	   0.771	   0.257	   3.690	9999.000	9999.000	9999.000	9999.000	9999.000
 379.286	   0.000	   0.771	   0.257	   3.690	9999.000	9999.000	9999.000	9999.000	9999.000
 381.429	   0.000	   0.771	   0.257	   3.690	9999.000	9999.000	9999.000	9999.000	9999.000
 383.571	   0.000	   0.771	   0.257	   3.690	9999.000	9999.000	9999.000	9999.000	9999.000
 385.714	   0.000	   0.771	   0.257	   8.400	   7.213	   0.415	  -0.197	 -56.205	 -99.421
 387.857	   0.000	   0.771	   0.257	   7.810	   9.628	   1.082	  -0.100	 -31.991	 -74.571
 390.000	   0.000	   0.771	   0.257	   7.890	  10.964	   1.351	  -0.104	  -9.769	 -30.006
 375.000	   0.714	   0.771	   0.257	   7.890	9999.000	9999.000	9999.000	9999.000	9999.000
